pathway	L1S105	L1S140	L1S208	L1S257	L1S281	L1S57	L1S76	L1S8	L2S155	L2S175	L2S204	L2S222	L2S240	L2S309	L2S357	L2S382	L3S242	L3S294	L3S313	L3S341	L3S360	L3S378	L4S112	L4S137	L4S63	L5S104	L5S155	L5S174	L5S203	L5S222	L5S240	L6S20	L6S68	L6S93
CHLOROPHYLL-SYN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	238.22754368078617	5.966028325116649	146.09778540866625	131.0343203789897	5.809376528228722	45.57587157444513	117.01578443575744	0.0	0.0	47.925768774377275	0.0	22.805699162187246	56.9745349080548	0.0	236.32569037301934	391.5941125723223	419.13182847010626	108.19191569696692	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CITRULBIO-PWY	650.9276133793845	912.7106547029828	953.4539522821206	927.4370066134475	670.0702020310499	915.2020642227317	857.3523823887588	730.7573486095365	883.1206563409891	460.7635127087339	940.6139685026773	1132.988955468206	218.06536127431173	267.5398060066344	344.10073315376866	444.20587070391616	102.42604145180617	291.08915901611573	149.58636251455778	236.11911227742962	390.90983157235195	161.4733453002084	1649.7957992933202	2672.392125129119	2233.042453784689	18.751293322047417	5.339933114529924	0.0	8.859269425402399	0.0	4.254267323142268	32.53239148844952	29.449556908885715	59.9637770328843
COA-PWY	4903.545758934206	3799.977671163717	5170.547147207148	4225.693076635573	4311.974908802476	5159.574069296578	4052.4307892638803	2727.2182287973837	2682.667890029611	3389.3763729508846	2740.151265425795	2273.7544956886563	3153.040113477605	1081.763657976698	1849.2263365451577	2829.518741004629	341.1069918619442	792.7678925682894	803.2875394826052	775.2686253591046	730.069100321202	708.1218592212364	6218.579189803609	7780.002714825696	7048.393397890035	1858.174844361656	1249.2050660534217	1047.4480475294058	1408.0302610865444	1324.706636379536	1165.1898282458403	3238.0146863058603	3532.223704809267	3847.9612366086712
COA-PWY-1	5274.338460299611	4124.946920325395	5560.1633088850485	4533.544273377974	4636.761922098533	5446.6465050355855	4322.624592604114	2858.5168154539715	2553.55910480241	3158.8484385603115	2711.519695185941	2215.334151486968	2996.183528204051	1012.9659058407523	1746.6449487304435	2701.9801105989895	357.3235218971308	775.9791235709336	754.5120141277964	764.1898147317314	714.5694580872009	766.6982873770075	5885.678690822077	7386.706943597985	6707.899395298399	1760.2413235761135	1166.187033366205	992.86488711074	1306.3342890112463	1257.1671276813252	1116.5885199533864	3120.1381443433265	3366.277811590293	3701.4536325893405
COBALSYN-PWY	4432.67069321321	3971.094888305837	4541.282425890181	3622.9971046473033	3734.900560590919	4554.3534973268615	3777.7572982306456	2725.620568822373	832.732761919989	919.2984856224934	2048.9466855102996	954.5493128550268	423.76247900327365	301.846036299374	578.5092047838809	742.0931797600846	333.05406812446256	303.6970923483592	186.13469281280211	482.0919185321764	395.6480804619924	789.5740826584719	1909.932311811041	2590.8757049692144	2528.356644309022	420.59165316275414	61.721493722381425	158.2558701995535	130.4886729265217	198.1675192729157	88.50351477879597	388.3374941662099	378.62299716171157	471.55600751489254
CODH-PWY	307.16760534532835	170.66936204630193	182.17405837946853	38.375671699086425	68.65851690672295	733.9819603538659	290.92706866309413	137.80336218420928	10.505076298319302	0.0	0.0	22.780047589214313	0.0	11.370390527784274	0.0	0.0	0.38518237324028853	0.0	0.0	5.8027840294154895	0.0	46.623218434343556	64.49184609845477	0.0	54.366217415921156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COLANSYN-PWY	5504.017381692328	3907.8110232716435	5642.931699435053	4445.0275717509885	4391.803481160379	4840.716435174372	3813.6619067812194	2721.531285054795	612.4967480966392	770.2386296225175	1815.8093564557416	1426.958331114022	920.1459350868175	362.69160412999923	364.30991153935065	1516.4310117569223	354.81193192957136	215.55722094644977	44.39012067140495	484.6611112073412	484.2040640948603	694.9258338429421	1921.6257953645952	2769.1102833675063	3864.0077091381745	929.1038365970567	172.52709531134045	506.76815760026244	275.260454176755	463.9760669782974	223.4500393486131	882.2561635902806	736.7916267325927	2416.146982923267
COMPLETE-ARO-PWY	5693.282251096286	4225.8745608853515	5926.43518695423	4815.715688671156	5122.514786829334	6272.351494391566	4815.584258427163	3172.3503021748697	2985.2735884056215	3634.6834455849375	4031.945450928374	2609.6208462132463	3548.7678453895055	1178.4561578841763	2162.59690527343	2937.742602904658	392.98346746976756	944.8090928102522	850.6783470883734	1117.337320761961	914.5885020960408	788.3093040391335	7135.056127161869	8770.67138927272	7637.835283489403	2170.0565499353115	1373.8342759211205	1118.9423403240805	1543.205279062297	1388.0087695183538	1306.1356503884274	3628.678174206892	3890.901840970171	3930.7113997318384
CRNFORCAT-PWY	0.0	19.695514045898303	25.600490557208275	28.248580566648958	10.930098546207471	4.998190849431278	0.0	117.12988551612456	198.9642133606605	29.1292053901561	168.36676335373753	190.2155221178828	7.730864423870199	101.81096176431616	98.56727409966564	20.118089853811217	0.0	44.59003627053553	0.0	22.10266718908904	127.91905801484761	3.985494370002357	315.8388445227227	70.66524409972946	767.820619363768	125.38671108899457	0.0	0.0	0.0	0.0	0.0	1.7080843697701384	0.914538981511735	0.0
DAPLYSINESYN-PWY	3735.5565455283668	3295.8610753706525	4027.879924092331	3228.734806381699	3359.323646091344	4406.044529606789	3588.3972489798302	2201.9989022102227	2796.8596558550676	3115.8818228054006	3833.997768943059	2490.6451687510958	2791.6786847071016	978.4482242558751	1851.006890593387	2080.448751391263	327.8680454350522	879.4740948742148	742.4257741740221	1047.5625649575788	909.336215447291	658.3026565188675	6204.348450598041	7599.228529198066	6689.769371317146	1685.7894907034604	1070.2472652918714	784.2041615386689	1152.9519274823779	1038.3154129204086	1062.0056974351758	2987.7590559553923	3076.2033709650086	2729.539833700092
DARABCATK12-PWY	974.2226572679733	1235.37385397535	1552.2613947293478	1261.7739291715347	1300.7026784386221	1688.4999621254135	1119.4237941281388	1296.5836384355716	33.095444418202554	77.81949008953973	155.75387675609176	252.7542568284272	139.61882032497812	32.29852885497737	25.876799249793812	147.3414311338464	171.85161082397573	0.0	7.43633792982338	27.135209769866034	69.28633247218794	192.01489764987463	207.2362946883054	295.4218156308152	239.39521608292105	62.25138296718	30.788804071246826	34.820541185464904	85.6433969901731	58.66638945874446	35.50120183561077	312.87692558554465	152.66863321817124	241.55087698680754
DENITRIFICATION-PWY	1.6594916655186664	10.412992740408601	11.218961502765309	0.0	0.0	0.0	0.0	6.616282233441156	758.2231593419895	514.0653408307682	1897.7242130867364	473.74777751393316	1307.0245710139204	251.0522103844807	730.1282031307384	654.7040014920387	6.384634909890853	321.3974002708283	105.43203553939428	461.55159771309116	266.8019909953503	5.19049213257449	1896.279669391145	1687.8556328088666	1322.460391017902	778.5092149926539	368.55575023249753	385.29779230679856	474.1911398870236	329.73149390230225	519.5148750676974	1313.8571688475567	1265.3420517129273	788.5582424656642
DENOVOPURINE2-PWY	498.8146106494149	1060.7950039772024	1460.6601246449943	1517.9509537859328	1068.4643457959125	1016.1382910474118	817.8613539574541	672.574644686532	2438.9980201971684	3251.1014115493404	2949.286576090649	2124.4593171553092	3038.046075913122	1007.1860564421606	1824.5375337368748	2601.67431911239	120.39618628878192	747.6916292449237	765.0285868514776	826.6259099113604	714.0180870640136	225.51822081742833	6060.192073089394	7400.754796770028	6401.208122405942	1774.0342204084723	1195.7007090005347	944.8953992357424	1321.4787661290952	1207.4559579585418	1129.029818701027	3212.198057980704	3364.371827738459	3368.9531583863454
DHGLUCONATE-PYR-CAT-PWY	0.0	13.513587282146716	1.3931297254842792	0.0	1.1646502844070572	0.0	0.0	0.0	58.19223447892104	205.43803897362875	1708.410815015193	318.149316315841	0.0	78.90284412165332	350.4350587488092	1.5669728377756917	0.0	49.70046414059303	28.81619526712725	367.66352542941166	188.86970321384695	1.3878465328524057	905.5033984781795	121.59957863431131	578.4168020110731	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DTDPRHAMSYN-PWY	6861.600088459725	5285.019451109147	6763.207410513945	5151.758807090198	5503.332956676323	6846.898811256109	5739.164073476335	3679.554935671704	2153.1623539366606	2856.2370408253487	3842.389154284538	2185.1544198449337	2367.147172167378	949.1328674415348	1698.8983941223344	2330.7608755023984	477.8846736477274	672.0649023014561	614.9836770092405	979.0107042663825	782.6156941687648	967.3546035128319	5487.514702536242	6484.407450558564	5784.064431653802	1569.6713961886246	856.721685107821	755.4122235756857	1100.8143110034823	1066.7891966251698	788.8722974394898	2673.789846481464	2697.7253578226446	3250.6109197756246
ECASYN-PWY	11.616641439956686	20.808414144725305	2.146127640373264	0.0	1.7707558666274517	0.0	56.6058696604635	72.55958031536323	13.184594332994665	109.1227274546178	47.16997813881559	277.40612499920945	0.0	0.0	2.8232669703548283	0.0	11.961477878312394	11.240531000985143	27.143997856072005	0.0	37.38826025057934	2.114880568793139	51.68540646527788	76.06571281671673	137.2670525489971	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FAO-PWY	17.765073810973643	42.02459996988258	4.704569009986521	0.0	2.825134903260949	0.0	64.05813553481897	96.99952779384222	1547.424068651213	860.0457036067065	5012.92233861384	2264.29946869477	159.89169802114463	526.4481706662906	1221.6061447799898	276.03028507872654	16.381103399322495	531.1905158882561	169.54981692127726	1204.6221031595098	1020.0106499548649	6.0667329944047825	3626.7057705763023	3682.63285296677	5153.489311375922	1191.477108695042	0.0	0.0	0.0	33.29978432782171	0.0	0.0	0.0	0.0
FERMENTATION-PWY	5204.797720666545	4278.3340976045265	5514.184414354203	4423.676818663166	4497.906224770393	5172.092990639897	4135.911629373794	2468.035684409094	2161.015146082024	2896.6663210649563	2396.3374541067683	1901.018137582704	2629.3459134146474	859.758981552866	1430.5242784234124	2321.197931346753	327.1548974802751	639.4611771876355	688.4781056037913	697.505588682229	658.2572613404108	813.5991804385266	5042.047247328273	6642.954253378533	5822.699945378228	1528.465637182602	1002.7476009055066	806.7514518173099	1102.0742618670506	1056.8324572894228	966.5829139468665	3109.74881466946	2918.9134048951823	3192.9516669913196
FOLSYN-PWY	4283.9227730969005	3415.7325965966515	4753.970617718771	3932.8777000957675	3705.665420415112	4239.214237862613	3155.8420198867934	2577.487136468982	3036.8278601390257	3658.8587361822238	3357.1077601661686	2468.211347067805	3231.367790100236	1147.9629921848566	2055.428837034659	2887.8377094472653	322.53346388843664	922.635421417416	852.1141472847605	944.63000526729	813.388551332487	595.1753303000205	6785.122109250835	8458.401399439155	7371.144482708643	1915.4279378569731	1279.3037558914295	1061.0823907146328	1441.0189152478529	1362.1383812101412	1186.8052080117357	3323.137988739541	3646.7421284851716	3956.5685403452594
FUC-RHAMCAT-PWY	1222.7559546440286	1233.5999721717487	1350.1154821112348	997.6552022273228	1328.2532831583133	1613.8198284134635	1363.151297456786	1129.1093102237442	29.45901050069872	59.85556649171848	119.30250690655467	205.7221397370748	29.70761122518818	33.74785529126693	29.082245330340566	136.3029359075815	149.64306039288977	0.0	8.201915719598968	34.38431527091033	57.71237983093685	197.4610657834685	198.9198943115082	264.6515486834519	315.297764987994	16.85765929098307	10.18262374833737	14.587260146551198	13.666654587486066	6.46077114386001	12.161536527485522	67.62445279976109	41.28208381184423	160.66707180968822
FUCCAT-PWY	974.2226572679733	1235.37385397535	1552.2613947293478	1261.7739291715347	1300.7026784386221	1688.4999621254135	1119.4237941281388	1296.5836384355716	33.0460403409203	38.57716296333704	113.0739839976569	211.37459324436526	126.45079352802613	32.29852885497737	21.29889509757055	131.07402381130066	171.85161082397573	0.0	4.535436813880596	23.387509448775674	62.3118647017214	192.01489764987463	167.91577560771302	206.38772928945284	280.13684972333067	62.25138296718	23.445555517110137	39.10578386605784	73.58741911048644	44.644980006484374	28.244846336590253	256.5177643933522	126.62463310430526	119.21391939908534
GALACTARDEG-PWY	1324.418244284563	506.125469251433	1038.6944125548066	947.4091637376896	1260.6824292676617	1522.2340391811056	1191.5801429691874	600.2712341271763	497.60343883158447	359.0207751881708	2105.409096065149	809.7338628764982	156.25341124883028	163.56940549976633	546.1068659258133	201.7109834428379	107.82335457756275	189.7904753382121	75.31005997076839	491.28681120633985	335.7967174382109	66.12808545424285	1417.758172301497	2202.250569448896	1734.8810004727636	260.3846632002506	0.0	0.0	1.4052565945086901	2.9068653233749964	0.0	16.542574330073116	8.167977801140271	2.982452901649406
GALACTITOLCAT-PWY	71.05925190576373	55.62406080014174	55.45798617373805	20.13370651586994	2.6003949025996267	82.79620779119443	144.65647805838515	145.16771438629667	157.6280137645567	592.9578005158339	111.12447691594829	166.2792482814059	20.87860649293735	324.4061723688942	325.5078133085189	554.0386721416696	11.568488198319997	84.44626072742133	168.88998133612628	65.76420110943569	33.76241036467619	2.8776623144415256	1527.7089471214929	996.6646370627211	1564.1974127805006	23.07248747916952	10.643786111457041	45.00125617284185	14.194556220814835	11.418232816833664	15.802655773544943	80.9173001029895	100.4798164661584	107.36766700202439
GALLATE-DEGRADATION-I-PWY	0.0	8.69099099099099	0.0	0.0	0.0	0.0	0.0	0.0	35.1428455207387	64.18608432510558	43.36506729086039	125.16027020842284	108.06998508069985	0.0	16.39072847682119	52.447751284106445	0.0	30.324070115433944	19.92027251064828	9.17829809967838	44.196594625337696	4.677966101694916	64.54887723607445	1649.828107608448	225.16606234425282	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GALLATE-DEGRADATION-II-PWY	0.0	14.366344005956813	0.0	0.0	0.0	0.0	0.0	0.0	19.127634660421545	64.18608432510558	31.279905639683115	103.39792472422192	152.38095238095238	0.0	12.790697674418606	42.33135179696584	0.0	17.812154696132595	19.92027251064828	7.079680523237532	43.893466884008234	7.666666666666667	55.94751682590688	1649.828107608448	184.05295520859488	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLCMANNANAUT-PWY	2106.640102694619	1708.5098920539688	1682.6539506017803	994.880512394074	1351.216062076453	2133.3417491306477	2000.7325465448728	874.7853371205803	1257.8360468690835	1601.7466555023111	526.7275487572027	788.2598478812355	2031.7028581453635	543.9333838131149	946.9931044694692	1469.3576973025813	162.0567208255064	381.8157364330677	364.2737863299138	250.5475269606995	217.3601863577289	363.31565180593515	3360.58750992878	4162.974219305391	2964.530533856459	1104.4048889737337	867.229598141779	625.6153877212654	906.8766527177722	878.3075460549816	798.5691561511067	1710.3217276576531	2363.2234525975523	1944.9294827089686
GLUCARDEG-PWY	109.53385075725389	195.3457720777525	133.0423524883777	116.6861536347992	91.38152113295956	169.62976339948924	227.47826900938537	242.10012345582814	177.01702822040758	379.8474857540655	2594.911419834481	556.5534292632436	115.9264811461851	137.5369275265673	626.1231830905633	99.17371265608016	55.31252145674527	107.272313985329	74.49572471896748	607.8443432647617	347.00797268213654	29.62396640886231	1652.6406308119203	2908.189296026976	1108.3540967501456	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLUCARGALACTSUPER-PWY	1324.418244284563	506.125469251433	1038.6944125548066	947.4091637376896	1260.6824292676617	1522.2340391811056	1191.5801429691874	600.2712341271763	497.60343883158447	359.0207751881708	2105.409096065149	809.7338628764982	156.25341124883028	163.56940549976633	546.1068659258133	201.7109834428379	107.82335457756275	189.7904753382121	75.31005997076839	491.28681120633985	335.7967174382109	66.12808545424285	1417.758172301497	2202.250569448896	1734.8810004727636	260.3846632002506	0.0	0.0	1.4052565945086901	2.9068653233749964	0.0	16.542574330073116	8.167977801140271	2.982452901649406
GLUCONEO-PWY	5770.899699466732	4536.065524122532	6198.060597612996	5046.136536056592	5031.9773683079875	6107.608987124205	4604.026287549169	3144.964623290533	2027.2994420804657	2310.557792196613	2883.2640911557005	2146.6004562909525	2444.5168683141605	839.3820586519612	1420.7802730007384	2311.7768485339016	398.3425778369253	632.1146820221056	505.6088201989156	750.8443780384428	724.7212565746156	826.9392121487508	4820.03071456022	5848.310916564778	6126.94356354248	1316.978853978149	832.3497633913686	850.4493513899876	943.750275332699	1012.1837411097987	856.4598628748815	2711.632307364468	2664.353150896894	3432.8230312892188
GLUCOSE1PMETAB-PWY	5367.18	4002.58	6108.33	4888.26	4949.98	5453.2	4350.84	2453.26	2572.8	3169.2400000000002	5682.09	2590.99	1847.69	1056.65	2232.57	2833.9700000000003	313.54	675.4200000000001	713.5699999999999	1383.15	1115.12	756.76	7194.509999999999	7124.030000000002	7527.88	1185.5700000000002	666.58	753.77	951.71	898.2	518.38	2378.04	2016.4300000000003	3159.54
GLUDEG-I-PWY	1212.348672886883	278.79645590570186	586.7977361313951	539.7839455547976	875.5903892236392	1267.277789295578	897.9997141328378	219.0924792241905	178.18189565301117	384.59836023673	1075.629291967289	322.28014971196836	155.58857878219115	91.14633030599529	361.0556256912003	202.48031709120445	25.08522170076473	85.51434867194286	90.80781056309844	181.02311452431937	174.98382807667807	24.770778676673476	1093.17035403396	769.1660210528117	758.3106790837318	31.734876217565777	3.5274971637144317	6.401466481643282	5.317135580896888	14.991404376002226	2.811284414597691	21.074008623869627	14.629516235098276	7.16649346945495
GLUTORN-PWY	4131.633808980546	3139.392857999431	4570.529270055097	3835.935037192142	4184.16443528832	4839.05356607915	3695.810959372449	2699.6081710874805	1974.724885748552	1807.3705396963478	3504.243599104964	1850.0376983407762	781.9646739980208	585.1723162244504	1086.8247212698857	931.8327174136169	324.95065899968694	708.398673324601	459.22871654048663	831.1469105140418	711.6226313225545	575.9933073380714	3709.7025274783114	3816.1319710906846	4635.215381905049	479.7559977146149	285.831942141838	144.747311827957	337.65721788765785	259.25086505190313	220.66626072509072	1421.3306630427032	736.5466647831668	1018.7756903322028
GLYCOCAT-PWY	20.009302809953038	42.02860789482824	32.50122072677251	0.0	2.12960567254625	0.0	79.99256412534218	117.47910534563157	520.3832931793788	820.1721887585295	762.5235371744996	989.9880188462278	1306.917441122521	366.36220086540953	571.1527353109093	964.3984060545881	31.158141137033518	191.0222206637062	148.20462708523561	307.1862624935194	285.69973373054336	11.50866304586193	2077.251233769025	2502.9374797985593	3096.7081277003367	1061.022583972332	528.1629331223254	509.15024771696164	589.920136606632	730.8809907201409	402.9221247331531	1163.2322077706938	1388.107499317432	1947.5384044242228
GLYCOGENSYNTH-PWY	5880.8111543760315	4045.185081365972	6184.297258311886	4781.791129861182	5468.98820539615	6258.048596137586	4943.2616400006455	2328.104054510575	2284.9505889560382	3447.5135935762255	3383.3366171355906	1840.411897226122	2619.2740230465984	1106.87235777617	1979.889455062884	2631.3924541852807	301.0729113598741	603.1330975927694	792.9027043906284	827.5305843323472	561.393540669214	812.8386894869294	6659.761140846881	6586.556282115265	7035.342973976758	1483.7313324989602	1066.1565775316697	824.9609723594128	1152.2678957547578	1126.678913319785	951.312421993698	2552.8906057378017	2871.0948448278486	3141.3426641758188
GLYCOL-GLYOXDEG-PWY	21.327890147553738	43.64249853001993	13.284930115680394	0.0	2.8320530541267446	0.0	101.19794822336686	126.36249039248115	56.45969800901596	93.73901854472754	215.35906601480298	241.88576715232958	152.3933761958571	26.97122118381792	54.71483656333216	164.24498377148066	20.705199877276893	3.971131867835601	18.4890965603779	81.97864543985757	57.71935204460694	8.993480978596393	334.4888575384721	338.9878740204397	253.48387007392506	53.371466201214936	0.0	0.0	5.847274417316873	14.814350505013174	0.0	21.43645960593492	4.954449779858172	2.984723238515753
GLYCOLYSIS	6040.732945472078	4596.0831821309275	6153.0843624802355	4974.301897873865	5426.361704100655	6498.951723664188	4973.4183578845705	3164.3960544591478	2730.065192175065	3222.2505174104476	3064.5031188209514	2274.9991578028753	2834.3443667866227	1114.8366915007114	1850.5446438063298	2807.061841392382	409.4010215430896	827.4509720532462	752.8955538471827	837.5456658005355	747.3655149201627	831.197357048935	6277.1970900250735	7528.202595879435	7448.816990664856	1631.607805174665	994.7380289011489	949.2915602402725	1182.4954640203127	1195.0491239937337	984.0637742590867	3048.9640038594193	3116.715207037705	3613.938673794314
GLYCOLYSIS-E-D	43.10885989273031	89.6471255644969	5.584999787776758	0.0	4.610824489247081	0.0	168.24890687968787	212.56871101365746	921.4955723855741	1050.3332427730936	2621.7783078144594	1322.6018853211235	1325.2025102782195	436.2431441463325	1077.618739242145	763.4697611632937	34.9254767433974	382.24444324189597	160.14186060437532	696.0960093478091	512.933696701998	24.356671727475128	3265.0978110192764	4360.215252011506	3574.244972558064	109.13090250436613	440.23469744541353	117.01795810967334	508.4716973801642	444.45029209575483	404.0520328672233	2091.8451841106894	1439.555159207144	1250.4547743009794
GLYOXYLATE-BYPASS	8.683555708798833	38.558646174514436	10.259021872834237	0.0	2.7166235233749787	0.0	42.802905345931286	55.67981965351913	1068.7361203111366	445.2012463177702	1258.3510406700186	1108.1135450137012	135.16150317613014	215.27822797814545	501.1954027933351	297.4455064840522	9.305828336430457	383.8569312000139	91.38408243454553	375.1407686631431	423.7767916861193	7.952257031685361	1534.2602798794867	2313.544791330294	2307.895601190136	95.89068070979599	0.0	0.0	3.9944373365967625	0.0	0.0	14.644538777525565	3.332112521718238	1.9996263679603055
GOLPDLCAT-PWY	0.0	93.57945996454072	25.1879978925264	0.0	33.343211702869326	37.6845400539324	0.0	38.689757545769424	92.37242070678944	96.89430400686653	28.94147229758105	53.44886731353498	0.0	25.27114254004359	0.0	222.60999104430914	0.0	3.8675073855871895	9.866771178708532	10.8054110301769	10.05594542331432	0.0	53.38112791008587	240.5725891608022	260.18645809724416	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.787672990966255	16.777744553825524
HCAMHPDEG-PWY	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.117338276076745	20.713550800888576	0.0	0.0	0.0	7.895028051420242	0.0	6.267523503510652	0.0	0.0	0.0	0.0	23.8646934460888	28.88211261635732	84.81542296153201	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HEME-BIOSYNTHESIS-II	78.87405486395706	36.025894830544814	30.01005181122626	86.87673080552088	40.062525043658056	142.17645523419475	143.02506512950015	55.26003529933649	1415.8162655705148	1272.5954433866145	2231.334157952794	1348.090412846982	787.7099720593753	468.7152005924361	673.4102556506323	731.6489617731854	9.633092027731253	480.16514188863266	343.40035638602114	532.5131122747201	496.4601541669519	5.985083589228242	2375.413027626535	3105.6905616666622	3106.8303854659707	882.2192978865447	239.2796112207853	495.3145809118836	308.9661516813788	412.3078696252635	325.3136372607603	1346.2635972403405	868.3945412261577	1631.1854322690203
HEME-BIOSYNTHESIS-II-1	35.9220518155054	21.42401221275616	10.389070829812882	81.53045882262988	32.54896455369705	124.79105758439255	118.09502705819732	88.7056986918355	890.0556873711521	651.670114198273	2231.334157952794	1348.090412846982	1665.5736264367795	258.2107829737724	673.4102556506323	495.06393621464196	15.49784208109596	282.00254644847547	92.75552801919407	532.5131122747201	496.4601541669519	5.985083589228242	2038.8984178983358	3105.6905616666622	2396.0286152442973	831.321545331222	654.579570183697	398.03502199025337	559.7084965831306	556.1353856553756	702.6751903831932	1509.2828071783708	1771.0394151365163	878.4416455540576
HEMESYN2-PWY	35.9220518155054	20.46000470231724	10.389070829812882	81.53045882262988	32.54896455369705	124.79105758439255	118.09502705819732	88.7056986918355	239.10441452597684	413.29046295336065	2576.5419611354337	983.101021012559	1665.5736264367795	165.81801750949768	937.1146071243758	301.71163054091767	15.49784208109596	86.16692780856789	83.85023861973946	671.5490012368201	470.6721242709985	1.6156557973563086	2430.813246711721	977.2002704640697	1069.2067922597198	831.321545331222	654.579570183697	398.03502199025337	559.7084965831306	556.1353856553756	702.6751903831932	1509.2828071783708	1771.0394151365163	878.4416455540576
HEXITOLDEGSUPER-PWY	227.57596642432125	176.52814590347248	144.3136392654734	61.605503683747116	8.888414130762486	267.9640893113968	427.7100457416248	414.99276357137245	165.94570192046572	260.6099427914894	315.82119865039175	409.47274990699094	33.241528807285114	337.6980385035409	358.02592807973343	569.8329097346596	35.161329074058735	58.702658410120094	0.0	159.7709479368245	99.0828447105187	9.742102322314132	1321.677286621411	855.0208745114479	2435.825570056934	12.205037397353678	0.0	0.0	6.121649933808469	20.538263742030622	0.0	149.47068491566625	92.88473657965359	51.88351270975
HISDEG-PWY	2154.169013608805	2048.4805311611613	2440.7017375809755	2102.118639265229	1660.3717187659965	1373.2053137213036	1373.6304019450683	1196.4772711076978	1468.0017017232929	982.5193639746801	2967.9217388884485	1299.169422137763	448.0889936077398	363.9826116460882	851.2511161624009	810.3441761398055	143.9681234257176	583.7856913795539	253.3030169800308	672.8038306286775	559.0253183939432	360.3165698225527	2639.509832722149	2550.241698998705	3222.781041966185	383.76177905953216	205.14705168648385	319.15	272.2280843146018	366.9676549865229	110.08403962004469	370.1888246918228	495.3996207469046	980.7991436428512
HISTSYN-PWY	4827.726319961577	3853.621531792871	5166.051343480116	4137.629001378398	4294.43674264935	5097.00389656526	4020.6398290954157	2856.5263187507544	2026.2577747701212	1924.562578943809	2955.6973981766573	1946.0432136837649	811.8553563109227	650.8706005256777	1112.3267488517401	1081.0956817327656	363.5120911656773	762.4926212681326	501.9986850466754	711.8448468184449	706.5263553863065	697.8476773083496	3697.235381289757	3544.345003143109	4908.531864320442	618.1310490462768	257.5995764066001	133.690568194707	359.8343145797718	272.87795039911487	239.26084718468127	1301.996417828959	780.3303331956321	1234.2524484333644
HOMOSER-METSYN-PWY	362.2411086724053	479.6440313653746	855.1326014890406	569.9252887757552	1186.5804081089793	920.6315043045707	653.3152971701367	288.55744879719595	974.940495639241	1738.4457926732275	569.6107221032543	783.6519062839392	1663.172943162019	576.0762034777126	918.6256614678182	1529.0232168760676	28.42762994874947	180.7928451733438	379.22293060437926	263.4597186783287	175.53642326194793	75.37476909725542	3135.188363897163	4207.76379050811	2697.0254426770875	1038.7238752997089	736.3314449031569	703.1675708424979	828.2153049693535	849.911902930897	544.0642702827189	1525.3083557684806	1910.2619009678185	2339.390727446772
HSERMETANA-PWY	4574.055383830276	2641.2861700921626	4495.589124557044	3672.417360172162	4084.631962152693	3549.146873550374	3011.174291753728	1382.808296999385	2065.6658656000445	2356.8693444800115	2474.3350866706514	1947.1995718480823	2738.875070479012	751.9364857642419	1240.7795795620116	1754.8350348077265	187.49081456401964	632.4529049385493	565.3664831744153	647.2881452354393	646.1406269136672	454.8298418602426	4128.544057198503	6524.3225769024275	5184.736684057374	1677.4513971088736	987.4578856430368	840.9918105487917	999.4684985019148	1020.3253683421171	1080.1486162908834	2899.0717775111993	2941.311708149105	2812.7620803882173
ILEUSYN-PWY	6222.216391968881	4613.619188205093	6431.302278246882	5204.477239234594	5577.673011739786	6777.088428452816	5244.219308113374	3403.9968664736894	2864.197612838056	3368.5184499880206	4200.241768875704	2733.2003496390353	3659.2131713321774	1117.5759406472841	2059.671218848146	2465.274345176719	428.2310981129349	931.8612095925242	770.4237806538184	1078.6216907208448	971.6730198143522	877.4472643028164	6848.63414955249	8616.437316841882	7049.081892462334	2243.3356645092017	1453.3460494199285	1089.762713383408	1619.2959937091102	1459.185872445918	1352.8653878336675	3756.200417998482	4028.0708680002613	3803.4718760928245
KDO-NAGLIPASYN-PWY	276.79879752731244	66.81873272429645	334.8402335177946	92.61859753626243	67.37478486301757	327.51970229098794	537.8840917761852	279.9191280929492	258.95356122672524	478.0712372660191	592.5653560206382	901.7319582736483	1880.2139691914351	158.3923690832814	396.5278767987165	805.3865269583606	66.3081296669183	94.73432180591556	76.8828921307428	343.86362074034525	245.70811262480527	6.775122898902587	1423.3786949522264	2534.2262593922055	1074.084023043377	766.6345936336965	657.0688488866067	551.225634685068	629.0334840268675	754.4870766278352	744.0856150519288	2010.33595628899	2102.2952382382655	2138.6080549756443
